timestamp,splice_id,surface_distance,acoustic_level,edge_deviation,belt_speed,carryback_level,condition
2026-09-05 09:15:03.659585,SPLICE_001,98.5,35.74,1.28,1.5,0.04,NORMAL
2026-09-05 09:15:05.659585,SPLICE_003,110.67,84.7,16.95,1.32,0.98,CRITICAL
2026-09-05 09:15:07.659585,SPLICE_003,107.08,56.27,11.27,1.52,0.59,WARNING
2026-09-05 09:15:09.659585,SPLICE_005,99.46,30.41,2.48,1.51,0.16,NORMAL
2026-09-05 09:15:11.659585,SPLICE_001,103.53,34.32,0.77,1.55,0.13,NORMAL
2026-09-05 09:15:13.659585,SPLICE_002,97.84,31.68,2.52,1.44,0.03,NORMAL
2026-09-05 09:15:15.659585,SPLICE_003,101.47,27.43,1.86,1.4,0.19,NORMAL
2026-09-05 09:15:17.659585,SPLICE_001,98.91,23.25,3.42,1.53,0.18,NORMAL
2026-09-05 09:15:19.659585,SPLICE_005,100.09,30.34,0.99,1.48,0.14,NORMAL
2026-09-05 09:15:21.659585,SPLICE_001,104.97,55.97,6.0,1.47,0.37,WARNING
2026-09-05 09:15:23.659585,SPLICE_003,111.11,103.53,12.12,1.19,0.76,CRITICAL
2026-09-05 09:15:25.659585,SPLICE_004,106.62,56.06,3.79,1.22,0.48,WARNING
2026-09-05 09:15:27.659585,SPLICE_005,102.78,28.59,1.11,1.51,0.13,NORMAL
2026-09-05 09:15:29.659585,SPLICE_004,106.13,44.07,9.12,1.41,0.38,WARNING
2026-09-05 09:15:31.659585,SPLICE_002,98.14,26.18,1.92,1.5,0.09,NORMAL
2026-09-05 09:15:33.659585,SPLICE_004,101.13,26.76,0.16,1.48,0.07,NORMAL
2026-09-05 09:15:35.659585,SPLICE_002,100.35,35.75,2.55,1.52,0.18,NORMAL
2026-09-05 09:15:37.659585,SPLICE_004,100.68,29.36,1.93,1.49,0.18,NORMAL
2026-09-05 09:15:39.659585,SPLICE_002,103.15,47.46,8.76,1.25,0.38,WARNING
2026-09-05 09:15:41.659585,SPLICE_002,101.06,31.52,0.94,1.53,0.19,NORMAL
2026-09-05 09:15:43.659585,SPLICE_001,98.63,27.7,2.13,1.46,0.02,NORMAL
2026-09-05 09:15:45.659585,SPLICE_002,99.15,26.17,2.73,1.42,0.16,NORMAL
2026-09-05 09:15:47.659585,SPLICE_001,98.41,34.36,1.26,1.4,0.14,NORMAL
2026-09-05 09:15:49.659585,SPLICE_003,100.85,61.61,10.37,1.44,0.22,WARNING
2026-09-05 09:15:51.659585,SPLICE_005,99.95,28.63,2.38,1.46,0.04,NORMAL
2026-09-05 09:15:53.659585,SPLICE_001,97.3,28.5,1.0,1.51,0.0,NORMAL
2026-09-05 09:15:55.659585,SPLICE_001,100.87,26.25,1.14,1.54,0.19,NORMAL
2026-09-05 09:15:57.659585,SPLICE_001,98.02,41.2,2.48,1.49,0.12,NORMAL
2026-09-05 09:15:59.659585,SPLICE_004,97.07,32.16,1.43,1.41,0.02,NORMAL
2026-09-05 09:16:01.659585,SPLICE_003,99.6,30.92,2.33,1.53,0.03,NORMAL
2026-09-05 09:16:03.659585,SPLICE_002,96.37,33.19,2.28,1.49,0.08,NORMAL
2026-09-05 09:16:05.659585,SPLICE_001,97.67,28.21,2.95,1.49,0.07,NORMAL
2026-09-05 09:16:07.659585,SPLICE_001,99.45,28.5,1.7,1.55,0.0,NORMAL
2026-09-05 09:16:09.659585,SPLICE_003,101.33,22.27,1.64,1.51,0.02,NORMAL
2026-09-05 09:16:11.659585,SPLICE_002,100.27,31.15,3.43,1.52,0.09,NORMAL
2026-09-05 09:16:13.659585,SPLICE_001,98.68,36.64,2.82,1.45,0.08,NORMAL
2026-09-05 09:16:15.659585,SPLICE_005,101.47,26.81,2.81,1.49,0.09,NORMAL
2026-09-05 09:16:17.659585,SPLICE_001,105.32,68.33,5.64,1.34,0.37,WARNING
2026-09-05 09:16:19.659585,SPLICE_004,101.17,37.12,0.88,1.55,0.1,NORMAL
2026-09-05 09:16:21.659585,SPLICE_002,105.94,55.81,9.33,1.56,0.52,WARNING
2026-09-05 09:16:23.659585,SPLICE_005,119.18,77.2,10.54,1.38,0.82,CRITICAL
2026-09-05 09:16:25.659585,SPLICE_003,105.53,45.75,6.59,1.5,0.54,WARNING
2026-09-05 09:16:27.659585,SPLICE_003,97.45,31.87,2.2,1.63,0.08,NORMAL
2026-09-05 09:16:29.659585,SPLICE_005,99.57,25.12,0.3,1.46,0.19,NORMAL
2026-09-05 09:16:31.659585,SPLICE_002,102.69,26.76,3.86,1.51,0.05,NORMAL
2026-09-05 09:16:33.659585,SPLICE_004,100.09,33.47,1.56,1.55,0.02,NORMAL
2026-09-05 09:16:35.659585,SPLICE_001,97.23,29.44,2.17,1.5,0.09,NORMAL
2026-09-05 09:16:37.659585,SPLICE_001,115.17,98.47,18.1,1.2,0.96,CRITICAL
2026-09-05 09:16:39.659585,SPLICE_005,98.62,34.84,0.5,1.51,0.09,NORMAL
2026-09-05 09:16:41.659585,SPLICE_002,121.39,84.39,14.23,1.33,0.61,CRITICAL
2026-09-05 09:16:43.659585,SPLICE_005,99.56,31.22,1.73,1.5,0.08,NORMAL
2026-09-05 09:16:45.659585,SPLICE_001,106.28,78.1,14.27,1.18,0.85,CRITICAL
2026-09-05 09:16:47.659585,SPLICE_002,102.5,24.05,0.97,1.53,0.17,NORMAL
2026-09-05 09:16:49.659585,SPLICE_003,98.21,32.87,3.49,1.54,0.06,NORMAL
2026-09-05 09:16:51.659585,SPLICE_001,100.73,35.82,3.09,1.4,0.12,NORMAL
2026-09-05 09:16:53.659585,SPLICE_002,104.99,45.76,4.87,1.23,0.5,WARNING
2026-09-05 09:16:55.659585,SPLICE_003,101.42,29.86,1.32,1.42,0.16,NORMAL
2026-09-05 09:16:57.659585,SPLICE_003,104.07,39.96,1.87,1.47,0.05,NORMAL
2026-09-05 09:16:59.659585,SPLICE_001,100.68,33.72,2.56,1.4,0.17,NORMAL
2026-09-05 09:17:01.659585,SPLICE_001,97.47,23.85,2.11,1.48,0.17,NORMAL
2026-09-05 09:17:03.659585,SPLICE_002,102.84,26.5,0.58,1.57,0.03,NORMAL
2026-09-05 09:17:05.659585,SPLICE_002,101.52,32.24,3.53,1.52,0.02,NORMAL
2026-09-05 09:17:07.659585,SPLICE_004,115.99,97.12,13.9,1.06,0.94,CRITICAL
2026-09-05 09:17:09.659585,SPLICE_003,106.04,62.29,10.23,1.47,0.53,WARNING
2026-09-05 09:17:11.659585,SPLICE_001,100.37,28.86,0.8,1.45,0.08,NORMAL
2026-09-05 09:17:13.659585,SPLICE_003,101.36,30.07,2.61,1.5,0.04,NORMAL
2026-09-05 09:17:15.659585,SPLICE_004,101.67,32.99,2.96,1.58,0.11,NORMAL
2026-09-05 09:17:17.659585,SPLICE_004,100.49,31.37,0.48,1.47,0.17,NORMAL
2026-09-05 09:17:19.659585,SPLICE_004,102.65,28.54,1.05,1.5,0.15,NORMAL
2026-09-05 09:17:21.659585,SPLICE_004,104.71,41.36,6.5,1.35,0.51,WARNING
2026-09-05 09:17:23.659585,SPLICE_002,100.82,25.13,2.24,1.53,0.16,NORMAL
2026-09-05 09:17:25.659585,SPLICE_001,113.52,80.37,16.25,1.29,0.86,CRITICAL
2026-09-05 09:17:27.659585,SPLICE_002,98.15,38.84,1.7,1.6,0.18,NORMAL
2026-09-05 09:17:29.659585,SPLICE_005,97.49,25.01,2.27,1.52,0.1,NORMAL
2026-09-05 09:17:31.659585,SPLICE_005,99.36,27.91,0.85,1.58,0.17,NORMAL
2026-09-05 09:17:33.659585,SPLICE_002,102.52,27.33,0.97,1.48,0.01,NORMAL
2026-09-05 09:17:35.659585,SPLICE_003,101.61,28.86,1.27,1.47,0.19,NORMAL
2026-09-05 09:17:37.659585,SPLICE_002,99.66,29.67,0.29,1.52,0.01,NORMAL
2026-09-05 09:17:39.659585,SPLICE_004,95.72,29.02,2.72,1.49,0.18,NORMAL
2026-09-05 09:17:41.659585,SPLICE_004,101.24,31.73,0.99,1.42,0.12,NORMAL
2026-09-05 09:17:43.659585,SPLICE_001,99.31,41.65,2.17,1.5,0.16,NORMAL
2026-09-05 09:17:45.659585,SPLICE_003,103.33,27.62,1.51,1.49,0.07,NORMAL
2026-09-05 09:17:47.659585,SPLICE_005,105.31,54.63,6.0,1.51,0.43,WARNING
2026-09-05 09:17:49.659585,SPLICE_005,106.74,62.09,4.1,1.31,0.54,WARNING
2026-09-05 09:17:51.659585,SPLICE_002,118.11,91.52,18.87,0.92,0.93,CRITICAL
2026-09-05 09:17:53.659585,SPLICE_003,98.2,27.93,2.29,1.49,0.01,NORMAL
2026-09-05 09:17:55.659585,SPLICE_005,98.6,24.84,2.67,1.61,0.04,NORMAL
2026-09-05 09:17:57.659585,SPLICE_002,99.02,26.86,0.23,1.5,0.19,NORMAL
2026-09-05 09:17:59.659585,SPLICE_004,98.61,29.72,1.11,1.56,0.13,NORMAL
2026-09-05 09:18:01.659585,SPLICE_005,107.61,41.63,5.32,1.28,0.39,WARNING
2026-09-05 09:18:03.659585,SPLICE_005,98.04,29.94,1.06,1.48,0.13,NORMAL
2026-09-05 09:18:05.659585,SPLICE_002,102.66,21.62,1.19,1.58,0.04,NORMAL
2026-09-05 09:18:07.659585,SPLICE_004,103.82,53.67,4.87,1.48,0.32,WARNING
2026-09-05 09:18:09.659585,SPLICE_002,105.54,28.74,0.07,1.57,0.04,NORMAL
2026-09-05 09:18:11.659585,SPLICE_004,98.87,31.85,2.31,1.47,0.04,NORMAL
2026-09-05 09:18:13.659585,SPLICE_003,113.77,65.74,22.15,1.13,0.85,CRITICAL
2026-09-05 09:18:15.659585,SPLICE_001,102.7,34.55,0.99,1.44,0.09,NORMAL
2026-09-05 09:18:17.659585,SPLICE_005,99.15,31.99,1.54,1.48,0.11,NORMAL
2026-09-05 09:18:19.659585,SPLICE_004,107.29,60.21,6.05,1.27,0.4,WARNING
2026-09-05 09:18:21.659585,SPLICE_001,100.86,31.96,2.02,1.54,0.14,NORMAL
2026-09-05 09:18:23.659585,SPLICE_005,100.32,25.18,1.58,1.42,0.13,NORMAL
2026-09-05 09:18:25.659585,SPLICE_004,98.48,26.45,2.13,1.45,0.17,NORMAL
2026-09-05 09:18:27.659585,SPLICE_001,109.1,95.3,21.9,1.27,0.89,CRITICAL
2026-09-05 09:18:29.659585,SPLICE_001,101.66,31.86,2.22,1.55,0.09,NORMAL
2026-09-05 09:18:31.659585,SPLICE_004,102.2,32.44,1.87,1.43,0.17,NORMAL
2026-09-05 09:18:33.659585,SPLICE_005,99.74,22.32,1.72,1.45,0.04,NORMAL
2026-09-05 09:18:35.659585,SPLICE_001,101.94,43.34,7.68,1.34,0.22,WARNING
2026-09-05 09:18:37.659585,SPLICE_005,99.1,27.97,2.1,1.42,0.11,NORMAL
2026-09-05 09:18:39.659585,SPLICE_005,101.43,26.12,2.5,1.49,0.13,NORMAL
2026-09-05 09:18:41.659585,SPLICE_004,122.05,81.9,12.7,1.33,0.74,CRITICAL
2026-09-05 09:18:43.659585,SPLICE_003,105.83,50.41,8.23,1.47,0.57,WARNING
2026-09-05 09:18:45.659585,SPLICE_002,103.2,55.62,9.79,1.44,0.24,WARNING
2026-09-05 09:18:47.659585,SPLICE_003,101.86,31.12,1.43,1.55,0.19,NORMAL
2026-09-05 09:18:49.659585,SPLICE_005,101.22,28.34,2.32,1.52,0.11,NORMAL
2026-09-05 09:18:51.659585,SPLICE_003,106.26,46.7,9.35,1.34,0.5,WARNING
2026-09-05 09:18:53.659585,SPLICE_001,99.21,31.55,3.42,1.57,0.2,NORMAL
2026-09-05 09:18:55.659585,SPLICE_002,96.7,24.99,3.12,1.52,0.19,NORMAL
2026-09-05 09:18:57.659585,SPLICE_003,105.03,65.68,8.95,1.44,0.4,WARNING
2026-09-05 09:18:59.659585,SPLICE_003,98.87,27.57,1.71,1.48,0.06,NORMAL
2026-09-05 09:19:01.659585,SPLICE_003,99.81,64.77,6.2,1.42,0.25,WARNING
2026-09-05 09:19:03.659585,SPLICE_001,99.65,54.92,6.25,1.38,0.56,WARNING
2026-09-05 09:19:05.659585,SPLICE_004,98.55,31.83,1.2,1.59,0.14,NORMAL
2026-09-05 09:19:07.659585,SPLICE_004,101.55,33.54,0.64,1.46,0.0,NORMAL
2026-09-05 09:19:09.659585,SPLICE_005,100.34,33.51,2.64,1.48,0.16,NORMAL
2026-09-05 09:19:11.659585,SPLICE_001,113.47,82.95,14.89,1.14,0.7,CRITICAL
2026-09-05 09:19:13.659585,SPLICE_004,101.25,39.03,0.8,1.48,0.16,NORMAL
2026-09-05 09:19:15.659585,SPLICE_002,103.47,53.6,5.21,1.4,0.25,WARNING
2026-09-05 09:19:17.659585,SPLICE_001,107.68,51.76,4.55,1.31,0.42,WARNING
2026-09-05 09:19:19.659585,SPLICE_001,119.41,90.17,16.83,1.33,0.98,CRITICAL
2026-09-05 09:19:21.659585,SPLICE_005,101.74,30.12,1.02,1.47,0.11,NORMAL
2026-09-05 09:19:23.659585,SPLICE_004,102.07,29.36,1.73,1.48,0.15,NORMAL
2026-09-05 09:19:25.659585,SPLICE_005,113.59,78.63,21.17,0.99,0.66,CRITICAL
2026-09-05 09:19:27.659585,SPLICE_002,114.19,96.13,14.74,1.33,0.71,CRITICAL
2026-09-05 09:19:29.659585,SPLICE_001,98.06,30.4,3.43,1.41,0.06,NORMAL
2026-09-05 09:19:31.659585,SPLICE_001,101.04,26.93,2.38,1.49,0.06,NORMAL
2026-09-05 09:19:33.659585,SPLICE_004,104.12,56.84,8.56,1.33,0.41,WARNING
2026-09-05 09:19:35.659585,SPLICE_004,114.38,92.43,14.41,1.36,0.99,CRITICAL
2026-09-05 09:19:37.659585,SPLICE_002,99.81,31.29,2.54,1.44,0.01,NORMAL
2026-09-05 09:19:39.659585,SPLICE_002,104.93,57.94,6.68,1.33,0.43,WARNING
2026-09-05 09:19:41.659585,SPLICE_002,98.63,29.53,2.41,1.58,0.09,NORMAL
2026-09-05 09:19:43.659585,SPLICE_005,100.05,20.18,3.2,1.46,0.11,NORMAL
2026-09-05 09:19:45.659585,SPLICE_003,100.24,35.22,2.58,1.48,0.11,NORMAL
2026-09-05 09:19:47.659585,SPLICE_004,101.04,23.8,3.0,1.48,0.09,NORMAL
2026-09-05 09:19:49.659585,SPLICE_005,112.6,87.69,15.84,1.19,0.92,CRITICAL
2026-09-05 09:19:51.659585,SPLICE_002,99.0,26.19,3.18,1.43,0.15,NORMAL
2026-09-05 09:19:53.659585,SPLICE_003,115.33,101.65,13.93,1.4,0.65,CRITICAL
2026-09-05 09:19:55.659585,SPLICE_004,107.78,55.68,7.73,1.54,0.46,WARNING
2026-09-05 09:19:57.659585,SPLICE_002,99.76,33.64,1.6,1.54,0.09,NORMAL
2026-09-05 09:19:59.659585,SPLICE_005,97.78,28.66,1.89,1.53,0.18,NORMAL
2026-09-05 09:20:01.659585,SPLICE_005,106.62,44.23,10.7,1.52,0.22,WARNING
2026-09-05 09:20:03.659585,SPLICE_005,101.74,22.8,4.0,1.56,0.11,NORMAL
2026-09-05 09:20:05.659585,SPLICE_002,98.16,25.9,0.81,1.52,0.04,NORMAL
2026-09-05 09:20:07.659585,SPLICE_003,100.74,32.86,0.99,1.59,0.05,NORMAL
2026-09-05 09:20:09.659585,SPLICE_002,119.1,80.32,11.81,1.35,0.77,CRITICAL
2026-09-05 09:20:11.659585,SPLICE_002,99.96,29.91,1.04,1.55,0.16,NORMAL
2026-09-05 09:20:13.659585,SPLICE_003,110.23,53.99,8.34,1.47,0.34,WARNING
2026-09-05 09:20:15.659585,SPLICE_003,104.49,24.55,1.82,1.52,0.2,NORMAL
2026-09-05 09:20:17.659585,SPLICE_005,99.14,40.04,0.53,1.54,0.05,NORMAL
2026-09-05 09:20:19.659585,SPLICE_004,102.44,26.46,1.15,1.51,0.17,NORMAL
2026-09-05 09:20:21.659585,SPLICE_005,100.94,30.52,1.01,1.53,0.09,NORMAL
2026-09-05 09:20:23.659585,SPLICE_004,105.4,55.5,6.11,1.24,0.39,WARNING
2026-09-05 09:20:25.659585,SPLICE_005,100.81,25.77,0.39,1.54,0.0,NORMAL
2026-09-05 09:20:27.659585,SPLICE_004,99.63,26.42,1.63,1.45,0.13,NORMAL
2026-09-05 09:20:29.659585,SPLICE_001,96.93,31.35,3.15,1.42,0.17,NORMAL
2026-09-05 09:20:31.659585,SPLICE_002,116.67,100.88,9.53,0.99,0.95,CRITICAL
2026-09-05 09:20:33.659585,SPLICE_003,102.5,35.68,2.1,1.48,0.1,NORMAL
2026-09-05 09:20:35.659585,SPLICE_001,99.38,27.25,2.12,1.55,0.08,NORMAL
2026-09-05 09:20:37.659585,SPLICE_003,100.38,28.1,2.86,1.58,0.1,NORMAL
2026-09-05 09:20:39.659585,SPLICE_005,103.96,22.97,0.31,1.54,0.09,NORMAL
2026-09-05 09:20:41.659585,SPLICE_004,99.1,32.03,3.02,1.44,0.06,NORMAL
2026-09-05 09:20:43.659585,SPLICE_005,104.86,57.41,3.35,1.5,0.29,WARNING
2026-09-05 09:20:45.659585,SPLICE_005,100.37,42.01,1.14,1.6,0.1,NORMAL
2026-09-05 09:20:47.659585,SPLICE_005,104.02,57.42,5.9,1.38,0.23,WARNING
2026-09-05 09:20:49.659585,SPLICE_003,99.86,22.97,1.92,1.57,0.07,NORMAL
2026-09-05 09:20:51.659585,SPLICE_001,115.5,76.75,17.94,0.98,0.99,CRITICAL
2026-09-05 09:20:53.659585,SPLICE_004,99.57,28.54,2.5,1.5,0.15,NORMAL
2026-09-05 09:20:55.659585,SPLICE_003,113.52,92.08,14.35,1.17,0.99,CRITICAL
2026-09-05 09:20:57.659585,SPLICE_001,102.25,33.38,2.19,1.58,0.16,NORMAL
2026-09-05 09:20:59.659585,SPLICE_003,96.68,34.29,3.35,1.62,0.16,NORMAL
2026-09-05 09:21:01.659585,SPLICE_004,105.84,57.25,6.31,1.42,0.51,WARNING
2026-09-05 09:21:03.659585,SPLICE_003,104.78,54.09,9.57,1.24,0.25,WARNING
2026-09-05 09:21:05.659585,SPLICE_005,106.56,58.11,4.95,1.24,0.5,WARNING
2026-09-05 09:21:07.659585,SPLICE_002,110.95,62.81,6.46,1.16,0.6,WARNING
2026-09-05 09:21:09.659585,SPLICE_002,99.2,23.08,2.99,1.46,0.15,NORMAL
2026-09-05 09:21:11.659585,SPLICE_002,112.67,82.69,14.87,1.17,0.76,CRITICAL
2026-09-05 09:21:13.659585,SPLICE_001,99.96,31.47,2.48,1.48,0.1,NORMAL
2026-09-05 09:21:15.659585,SPLICE_002,103.51,56.63,8.13,1.39,0.44,WARNING
2026-09-05 09:21:17.659585,SPLICE_001,102.41,22.55,1.75,1.52,0.1,NORMAL
2026-09-05 09:21:19.659585,SPLICE_004,101.55,37.43,0.89,1.57,0.06,NORMAL
2026-09-05 09:21:21.659585,SPLICE_003,97.91,33.39,0.72,1.48,0.0,NORMAL
2026-09-05 09:21:23.659585,SPLICE_005,105.8,58.59,4.36,1.44,0.52,WARNING
2026-09-05 09:21:25.659585,SPLICE_001,99.35,31.19,2.1,1.5,0.18,NORMAL
2026-09-05 09:21:27.659585,SPLICE_002,99.76,31.76,3.46,1.5,0.03,NORMAL
2026-09-05 09:21:29.659585,SPLICE_003,97.45,35.78,3.27,1.44,0.09,NORMAL
2026-09-05 09:21:31.659585,SPLICE_005,104.79,57.92,8.11,1.29,0.54,WARNING
2026-09-05 09:21:33.659585,SPLICE_003,98.37,24.17,0.54,1.51,0.16,NORMAL
2026-09-05 09:21:35.659585,SPLICE_005,98.95,32.02,3.52,1.49,0.07,NORMAL
2026-09-05 09:21:37.659585,SPLICE_001,104.55,56.15,4.85,1.43,0.53,WARNING
2026-09-05 09:21:39.659585,SPLICE_003,97.32,25.56,0.36,1.43,0.06,NORMAL
2026-09-05 09:21:41.659585,SPLICE_002,100.4,31.63,2.15,1.48,0.11,NORMAL
2026-09-05 09:21:43.659585,SPLICE_005,99.41,33.17,2.03,1.64,0.1,NORMAL
2026-09-05 09:21:45.659585,SPLICE_005,97.15,28.94,1.7,1.58,0.19,NORMAL
2026-09-05 09:21:47.659585,SPLICE_001,101.73,24.34,2.17,1.52,0.17,NORMAL
2026-09-05 09:21:49.659585,SPLICE_002,99.08,35.36,0.89,1.52,0.11,NORMAL
2026-09-05 09:21:51.659585,SPLICE_003,101.52,25.81,0.47,1.54,0.05,NORMAL
2026-09-05 09:21:53.659585,SPLICE_002,119.11,88.35,15.72,1.06,0.91,CRITICAL
2026-09-05 09:21:55.659585,SPLICE_005,100.34,29.76,0.85,1.49,0.09,NORMAL
2026-09-05 09:21:57.659585,SPLICE_005,108.8,59.03,11.61,1.3,0.31,WARNING
2026-09-05 09:21:59.659585,SPLICE_001,96.82,32.0,1.98,1.53,0.07,NORMAL
2026-09-05 09:22:01.659585,SPLICE_003,98.87,26.49,2.39,1.56,0.18,NORMAL
2026-09-05 09:22:03.659585,SPLICE_005,112.77,81.85,15.01,1.17,1.0,CRITICAL
2026-09-05 09:22:05.659585,SPLICE_002,109.55,96.08,16.18,1.26,0.61,CRITICAL
2026-09-05 09:22:07.659585,SPLICE_003,98.85,34.55,1.58,1.47,0.09,NORMAL
2026-09-05 09:22:09.659585,SPLICE_001,96.62,27.0,2.52,1.47,0.2,NORMAL
2026-09-05 09:22:11.659585,SPLICE_005,103.83,62.86,5.45,1.33,0.25,WARNING
2026-09-05 09:22:13.659585,SPLICE_001,125.83,95.55,19.1,1.38,0.72,CRITICAL
2026-09-05 09:22:15.659585,SPLICE_003,102.44,24.29,0.83,1.47,0.07,NORMAL
2026-09-05 09:22:17.659585,SPLICE_005,99.14,28.81,2.27,1.51,0.04,NORMAL
2026-09-05 09:22:19.659585,SPLICE_001,100.16,29.26,1.52,1.43,0.01,NORMAL
2026-09-05 09:22:21.659585,SPLICE_002,101.37,26.79,1.43,1.53,0.07,NORMAL
2026-09-05 09:22:23.659585,SPLICE_001,122.78,87.47,16.59,1.27,0.61,CRITICAL
2026-09-05 09:22:25.659585,SPLICE_002,117.65,74.27,15.46,1.2,0.87,CRITICAL
2026-09-05 09:22:27.659585,SPLICE_005,99.19,34.11,3.46,1.5,0.09,NORMAL
2026-09-05 09:22:29.659585,SPLICE_001,100.64,29.9,3.9,1.43,0.01,NORMAL
2026-09-05 09:22:31.659585,SPLICE_002,107.29,62.95,6.54,1.4,0.44,WARNING
2026-09-05 09:22:33.659585,SPLICE_004,102.4,58.58,8.09,1.29,0.22,WARNING
2026-09-05 09:22:35.659585,SPLICE_002,98.31,27.75,3.81,1.54,0.14,NORMAL
2026-09-05 09:22:37.659585,SPLICE_004,99.27,28.92,1.86,1.46,0.19,NORMAL
2026-09-05 09:22:39.659585,SPLICE_001,103.88,48.43,7.45,1.32,0.47,WARNING
2026-09-05 09:22:41.659585,SPLICE_002,101.87,31.85,0.88,1.5,0.06,NORMAL
2026-09-05 09:22:43.659585,SPLICE_003,102.2,37.9,3.96,1.52,0.13,NORMAL
2026-09-05 09:22:45.659585,SPLICE_001,100.44,34.84,1.28,1.54,0.14,NORMAL
2026-09-05 09:22:47.659585,SPLICE_003,99.54,34.07,2.72,1.54,0.01,NORMAL
2026-09-05 09:22:49.659585,SPLICE_005,102.91,56.82,3.56,1.5,0.21,WARNING
2026-09-05 09:22:51.659585,SPLICE_003,95.52,34.16,2.16,1.51,0.16,NORMAL
2026-09-05 09:22:53.659585,SPLICE_004,98.59,25.77,2.66,1.46,0.19,NORMAL
2026-09-05 09:22:55.659585,SPLICE_004,101.26,31.79,0.72,1.58,0.09,NORMAL
2026-09-05 09:22:57.659585,SPLICE_004,98.87,39.01,4.02,1.59,0.06,NORMAL
2026-09-05 09:22:59.659585,SPLICE_005,95.04,19.78,3.18,1.48,0.09,NORMAL
2026-09-05 09:23:01.659585,SPLICE_005,101.74,31.14,1.11,1.45,0.18,NORMAL
2026-09-05 09:23:03.659585,SPLICE_005,98.7,31.16,3.38,1.54,0.17,NORMAL
2026-09-05 09:23:05.659585,SPLICE_001,97.86,26.08,2.69,1.49,0.12,NORMAL
2026-09-05 09:23:07.659585,SPLICE_005,99.86,38.6,3.78,1.52,0.04,NORMAL
2026-09-05 09:23:09.659585,SPLICE_003,101.69,33.02,3.52,1.47,0.08,NORMAL
2026-09-05 09:23:11.659585,SPLICE_003,109.34,61.01,4.65,1.37,0.28,WARNING
2026-09-05 09:23:13.659585,SPLICE_004,101.05,31.22,0.81,1.48,0.06,NORMAL
2026-09-05 09:23:15.659585,SPLICE_001,96.4,28.07,2.77,1.46,0.0,NORMAL
2026-09-05 09:23:17.659585,SPLICE_005,102.87,30.96,2.66,1.43,0.13,NORMAL
2026-09-05 09:23:19.659585,SPLICE_004,103.91,70.94,9.0,1.35,0.5,WARNING
2026-09-05 09:23:21.659585,SPLICE_005,98.64,28.47,1.4,1.51,0.07,NORMAL
2026-09-05 09:23:23.659585,SPLICE_002,98.35,35.07,2.78,1.54,0.05,NORMAL
2026-09-05 09:23:25.659585,SPLICE_003,119.61,93.51,9.74,1.13,0.81,CRITICAL
2026-09-05 09:23:27.659585,SPLICE_001,100.43,33.27,2.52,1.45,0.09,NORMAL
2026-09-05 09:23:29.659585,SPLICE_005,103.09,33.02,3.36,1.5,0.14,NORMAL
2026-09-05 09:23:31.659585,SPLICE_001,97.89,31.74,1.96,1.44,0.05,NORMAL
2026-09-05 09:23:33.659585,SPLICE_005,101.65,34.73,2.5,1.47,0.09,NORMAL
2026-09-05 09:23:35.659585,SPLICE_005,110.37,80.35,16.92,1.05,0.82,CRITICAL
2026-09-05 09:23:37.659585,SPLICE_003,100.25,28.92,1.74,1.51,0.11,NORMAL
2026-09-05 09:23:39.659585,SPLICE_003,100.55,32.83,2.26,1.56,0.06,NORMAL
2026-09-05 09:23:41.659585,SPLICE_005,98.66,24.52,0.9,1.52,0.05,NORMAL
2026-09-05 09:23:43.659585,SPLICE_002,96.87,29.06,2.75,1.51,0.15,NORMAL
2026-09-05 09:23:45.659585,SPLICE_003,101.77,38.91,0.64,1.5,0.18,NORMAL
2026-09-05 09:23:47.659585,SPLICE_002,99.31,28.94,1.29,1.53,0.07,NORMAL
2026-09-05 09:23:49.659585,SPLICE_005,108.96,58.67,8.84,1.37,0.29,WARNING
2026-09-05 09:23:51.659585,SPLICE_005,98.22,27.78,0.77,1.59,0.12,NORMAL
2026-09-05 09:23:53.659585,SPLICE_005,100.55,37.83,2.6,1.51,0.06,NORMAL
2026-09-05 09:23:55.659585,SPLICE_001,102.72,25.6,0.83,1.52,0.08,NORMAL
2026-09-05 09:23:57.659585,SPLICE_002,98.63,47.15,6.77,1.56,0.47,WARNING
2026-09-05 09:23:59.659585,SPLICE_004,116.39,68.74,14.88,1.25,0.74,CRITICAL
2026-09-05 09:24:01.659585,SPLICE_003,98.28,27.27,2.56,1.49,0.16,NORMAL
2026-09-05 09:24:03.659585,SPLICE_002,104.07,28.89,3.77,1.4,0.01,NORMAL
2026-09-05 09:24:05.659585,SPLICE_005,99.44,30.62,2.44,1.52,0.05,NORMAL
2026-09-05 09:24:07.659585,SPLICE_002,99.57,19.88,0.41,1.54,0.12,NORMAL
2026-09-05 09:24:09.659585,SPLICE_004,99.44,29.36,2.47,1.36,0.03,NORMAL
2026-09-05 09:24:11.659585,SPLICE_003,97.72,30.82,2.65,1.51,0.04,NORMAL
2026-09-05 09:24:13.659585,SPLICE_002,98.29,28.63,0.95,1.48,0.07,NORMAL
2026-09-05 09:24:15.659585,SPLICE_003,100.92,49.39,8.25,1.42,0.36,WARNING
2026-09-05 09:24:17.659585,SPLICE_004,98.77,25.87,2.23,1.56,0.09,NORMAL
2026-09-05 09:24:19.659585,SPLICE_003,99.67,24.18,2.17,1.5,0.18,NORMAL
